검색키워드,제목,추천,비추천,작성일,작성자,본문내용,댓글입력일,댓글내용,추천/반대
,,,,,,,2020-05-18 15:05:30,국민신문고를 통해서 국무총리비서실에 수압 발전소 부분을 제안 드린 사항이 산업 통상부로 이송 되었다는 문자 메세지를 받았습니다.꼭 수압발전소를 하고자 하는 부분이 아니라 탈원전에 친환경 에너지 부분을 과학적 방법으로 제시한 부분으로서 수압 발전소의 개인의 지식을 제안한 부분입니다. 국가 국책 사업 부분 으로서 탈원전에 대처 방안?친환경 에너지?수압 발전소? 물 속 과학적 지식 개인적으로 제시!결정권은 개인에게 없지만 과학적 개인 지식의 부분을 제시 가능 하며 물속의 과학적 지식이 많으나 일부분만 제안 드린점도 사죄의 말씀을 전합니다.,0/0
,,,,,,,2020-05-18 12:37:33,물 용이 승천하는 용오름의 거꾸로 흐름을 올려 치는 분사 방식과 물밑에서 추진력으로 분사 추진력의 분사 방식으로서 수력 터빈을 돌리는 작용으로서 물속에서 물만으로 추진력과 솟구치는 힘을 얻어서 터빈을 돌리는 작용의 지구과학 중에 물속 과학 개인의 지식 입니다. 수압 발전소를 제안 드린것에 대해서 일부의 개인의 기술만 제안 드린점은 사죄의 말씀을 전하며 기술 보안상 전체의 기술을 보일 수 없어서 조금은 아쉬움이 남습니다. 결정은 대한민국의 윗분들이 하실 것이며 저는 저의 생활을 하여야 하기에 이정도만 제안 드림니다.,0/0
,,,,,,,2020-05-17 12:35:17,국민신문고를 통하여 국무총리 비서실에 저 장현철의 개인적인 물속 과학 기술력을 그림판과 데이터로 첨부의 자료로서 제안 드렸습니다. 비밀의 글이기에 적국의 해킹과 도용을 염려하기는 하지만 일부분만 제안 드려서 조금은 안전 합니다. 간단한 기술 이지만 보안이 이루어져야 하므로 국가에 개인의 기술을 제안하는데 해킹과 간첩의 활동이 많아서 기술의 일부만 제안 드려서 사죄의 말씀도 드림니다.,0/0
,,,,,,,2020-05-15 14:34:03,확실한 <기술의 데이터>와 <확고한 신념>이 있으며 <물 속에서 물 만을 이용한 과학적 지식>은 <아주 간단> 하지만 <기술 보안>을 지킬 수 있는 상태로서 하여야 하기에 제안 드린 경우이며 저도 제안 하면서 기술력을 갖추고서 제안 하였지 무턱대고 제안 하지는 않았습니다. 그러나 해킹과 도용이 심하여 기술 보안을 지키면서 일부분만 제안 드린 경우로서 신 기술 이지만 물속 과학적 지식의 방향 제시로서 아주 간단한 지구과학 입니다. 수력 터빈을 물 속에서 돌릴 정도의 수압 발전 기술을 갖추고서 보안적으로 제시한 기술의 사항이며 꾸준히 20년간 국민신문고를 통해서 국방부와 방위 사업청에 비밀의 기술 제안 하면서 도용과 해킹을 당하여도 저의 기술이 다르고 제시하여 국방부와 방위사업청이 만든 제품의 성능이 다르지만 저 장현철은 초기의 국방 기술 제안자 입니다. 보안적으로 숨기는 기술이 많기에 조심하고 있으며 일부분만 제안 사항 입니다.,0/0
,,,,,,,2020-05-12 04:27:47,정말 되는거면 좋겠네요,0/2
,,,,,,,2020-05-10 17:45:00,"모터 처럼 작으면 장난감이고 크면 전함과 잠수함과 항공모함을 움직이는 동력원의 지구과학 기술의 추진력으로서 국방부와 방위사업청에 제안의 글과 기술 자료 그림판의 도면은 자연과학의 추진력 1차 기술 입니다. 물의 솟구치는 부분의 그림판의 자료는 아직 제안 드리지 않았으며 잠수함의 잠항과 추진력에 이용 가능 하기에 지구과학의 자연적 물 속 과학적 지식으로서 추진력 기술만 제안 드렸습니다. < 작은 기술이 모여 인류의 기술을 조립품으로 만들었으며 지구상의 재료적 성질의 화학적 성질의 부분이 아니면 모두가 열과 가열에 의해서 만들어진 재품 모두가 열과 가열을 이용하여 생산 가공된 인류의 가공품 입니다. 저는 물속 자연 과학지식을 기반으로 무한 동력원을 얻는 방안을 제안 드렸으며 탈원전에 따른 대처 방안적 모색으로서 대한민국 기술 데이터로서 사용 되었으면 합니다.> <저는 군대 구타와 사고 병장 전역 후의 일반의 정신지체3급 장애인 이지만 장애를 숨기고 현장에서 20년 일하다가 이번에 장애인으로서 등록 되었습니다. 나주 약은 군대 전역 후 꾸준히 먹고 있으며 나이는 44세에 장가도 못가고 일자리도 없고 몸도 아프지만 열심히 사회생활 하려하는 사람으로서 아직 처와 자녀도 없이 늙어가지만, 노력을 하는 편 입니다. 집안은 대대손손 나라의 충정 훈장의 집안이며 저도 군시절 무궁화 훈장을 수여 받았으며 열심히 살아가는 사람입니다. 장애인은 누구나 될 수 있습니다. 나이들면 누구나 장애인 이며 젊은 시절에는 호랑이 코털로 이빨 쑤시고 호랑이 때려 잡는 사람 많지만, 나이들면 누구나 약자이며 누구나 장애인이며 나이값 저도 하여야하며 저 자신 부터 올바르게 살아야하는 것도 알며 역지 사지의 생활을 하며 벼가 익듯이 고개를 숙이는 삶을 살아가고 있습니다. 정신병자 기술이라 생각 하지 마시고 기술의 제시 사항을 다시 검토하여 국가적 자주국방에 도움이 되었으면 합니다. 미국이나 다른나라에 기술을 빼앗기지 마시고 자주국방의 기술로서 사용되었으면 합니다. 저희는 힘이 부족하여 우방국의 도움으로 건제 하지만 자주국방은 꼭 이루어져야 외세의 계입과 관섭으로 부터 자유로우며 주권을 지키는 자주국방이 이루어져야 한반도의 평화의 밑 걸음이 될 것 입니다.> 힘을 합치면 이루어지리라 여깁니다!뭉치면살고 흩어지면 전멸 할것이며 실패를 두려워 하여서는 안된다고 봅니다.",0/0
,,,,,,,2020-05-10 11:51:48,"수압 발전소는 무한대의 동력원을 이용한 시설로서 물을 밑에서 뒤로 밑에서 위로 밑에서 솟구치는 물의 수압으로서 수력 발전소의 터빈을 물 속에서만 작용하는 물 속 지구과학 지식으로서 수력발전 터빈을 반대로 돌리는 작용을 합니다. 물 속 과학적 지식으로서 전함과 잠수함을 모터 없이 과학 지식으로서 추진력을 얻는 방식과 물이 솟구치는 원리를 이용한 과학적 지식 입니다. 전반적인 기술 중에 추진력과 솟구치는 힘으로 수력 발전소의 낙차의 힘으로 터빈을 돌리는 과정의 반대 방향 수압 힘을 얻을 수 있습니다. 무한대의 동력의 힘을 얻는 것을 원하시기에 무한 동력 물 속 과학 지식을 제안 드린 경우 입니다. 태양광은 태양이 비추일때만 전기를 생산 가능 하지만, 물속 과학은 깊이의 수압과 비중과 중력과 무개량 비등점으로서 무한 동력원 자원을 무한대로 얻는 수압 발전소 기술을 제안 합니다. 수력 터빈을 물속 밑과 밑에서 앞과 밑에서 뒤에서 물의 타격력을 수력터빈에 물의 수압으로 주어 수력 발전소 터빈의 반대 방향 설정 사항이며 친환경 무한대 공급 수압 발전소의 기술도 있다는 제시의 제안 글 입니다.",0/0
,,,,,,,2020-05-09 17:28:41,무한대 솟구치는 힘과 무한대 물 속 추진력의 힘의 무한 동력원으로 터빈 모터를 자력 전자력으로서 전기를 무한ㅌ대로 돌리기가 가능 합니다. 전함과 전투함 수중탱크와 잠수함의 추진체로서도 사용 가능한 기술로서 국방부와 방위사업청에 제안 한 개인의 물속 추진력 기술과 솟구치는 기술 2가지로서도 무한대의 동력을 지구에서는 얻을 수 있습니다.,0/0
,,,,,,,2020-05-09 17:26:23,지구가 현존하면 무한대의 동력원 입니다. 과학적인 방법으로서 수력의 수력 낙차와는 달리 하는 기술 입니다.,0/0
,,,,,,,2020-05-09 13:03:14,삼면 바다를 다 막아놔도 원자력 발전소 한개만도 못할 걸요.....,0/3
,,,,,,,2020-05-09 08:36:54,그건 누구나 한번쯤 생각해본 기초 구상이고 구체적으로 적동원리를 설계하고 실용성을 연구 해서 특허를 내세요,0/2
탈원전,네이버 두산중공업 주주 게시판에 올라있는 내용 입니다---어떤 입장인지 궁금하군요,7,2,2020-04-30 13:13:15,naver - ***,"두산중공업을 살리려는 대책안 마련 중인 것으로 알고 있습니다
네이버에 두산중공업 주주 게시판에 올라 있는 게시글 입니다
이 게시글을 보고 두산 중공업 혈세 지원을 어떻게 해야 한다고 보시는지요?
궁금합니다
===================================================
이제서야 탈원전의 이유가 명확히 드러났습니다 조회 984공감 29비공감 9신고
ksna**** 125.188.***.21 |작성자글 더보기 2020.04.29 22:42
결국에는 중국이 화웨이를 이용해
자신들의 충견 문재인과 더불어 쓰레기당의 부정선거를 도와준 것은
문재인은 자신의 권력유지만 된다면 얼마든 국가의 기간산업도
중국에 바치고 팔아먹을 놈이기때문이죠..
하나의 예로 한창 중국의 원전건설과 원전개발확대, 원전수출확대,
원전굴기로 세계에 중국몽을 실현하려는 중국에게
한국의 세계적수준의 원전기술은 장애요인이죠..
문재인은 국가의 기간산업인 원전산업을 중국에 양보하고
그 댓가로 부정선거를 통한 정권지원을 받은 것으로 보입니다.
원전은 하나의 예일 뿐이고 그동안 추진한 정책중 중국에 이로운 정책들은
자신의 정권유지를 위해 모두 중국에 양보한 것이라고 보면 됩니다.
결국 그래서 중국은 한국의 2017년 대선뿐만 아니라
이번 4.15총선 부정선거역시 개입하여 화웨이를 통해
현 좌파정권을 지원해주었죠...
그래서 이 문재인은 찢어죽일 놈이라는 것이죠
김정은 보다 못한 놈으로 보입니다.
김정은이야 아버지 잘못 만나 태어나
정권유지를 위해 많은 사람들을 처형하고 죽였다치더라도
최소한 문재인처럼 나라를 팔아먹지는 않았습니다.
너무나 한탄스럽네요
이런 것이 이 나라의 대통령이라는 것이
공감, 비공감
공감하기 29 비공감하기 9
https://finance.naver.com/item/board_read.nhn?code=034020&nid=126885010&st=&sw=&page=1
--------------------------------------------------------------------------------------------------------
두산중공업 주주들의 한탄스러운 주장을 어떻게 생각하시는지 궁금합니다,",2020-05-04 18:48:56,나랏님을 찟는다니??? 어이 상실!!!! 당신이 해봐~~ 너는 돌로 맞아 죽을거야~~~,0/0
탈원전,탈원전을 해야 하는가?,3,3,2020-04-27 20:12:57,naver - ***,"1. 대한민국에 원자력 발전소가 필요했던 이유는 무엇인가?
2. 중/저위 방사선 폐기물을 어디에 영구보관을 해야 하는가?
3. 방사선 폐기물 처리장을 건설을 하는데, 비용을 얼마인가?
4. 원자력 발전소을 해체하는 기술을 투자해야 하는 이유는 정말로 필요없는가?
5. 고준위 방사선 폐기물을 안전하게 영구보관을 할 수 있는 장소와 기술을 2020년부터 개발을 해야한다.
2020년 4월 27일 월요일 올림.",2020-05-06 00:53:22,탈원전을 지향하는 이유,0/0
,,,,,,,2020-04-27 20:27:29,전반적으로 각 나라들은 원전을 종료 하고 있습니다,0/0
,,,,,,,2020-04-27 20:19:49,절라도는 문제다,0/0
탈원전,탈원전 폐기 처분 해야합니다.,25,1,2020-03-28 21:24:39,naver - ***,"영화 한편 보고 내린 결정으로 국가기간산업을 말아 먹는 중입니다.
아니면 이전에 중국에 한전입찰을 허용하기 위해서, 혹은 한전을 중국에 넘기기 위한 수작인가요?
위험 하다는 부분이 주요 논점이라고 삼으면,
한국 옆에 중국 원전을 무차별,무분별하게 지어 놨는데 그게 터지면 한국측에는 피해가 없는건가요?
대표적으로 황사만 보더라도 중국에서 영향이 큰데요?!
아니면 한전 에너지정책 하는것에 정부가 남겨먹는 것이 있나요?
한전사장의 비자금 조성이라든가 말입니다.
부채 증가 투자 증가 하며 돈을 갚기 위해서의 노력은 일체 일언 반구의 언급도 없습니다.
국민을 잘 살기 위해서 노력하는게 아니라 국민들 등처먹기 위한 수작인지요?
애초에 원전 기술이 뛰어난 나라에서 탈원전인데 수주를 맏길 나라가 어디있나요?
더군다나 원자력으로 전기 생산 비용이 5원대, 석탄등으로 50~100원정도 신재생에너지 잡다한걸로 180원후반대인데.
이지경이면 원유가 최저로 갱신한다고 쳐도, 실질적인 원자력으로 생산하지를 않는 이상 효과를 보기가 힘듭니다.
논리적으로 무슨 대안과 대비책이 있어서 탈워전을 준비하는 것도 아니고
오죽하면 주총에서 해외기관, 혹은 기구에서도 화력석탄발전에 대해 공동성명까지 하며 정부에 자제를 요청합니까
탈원전 부작용에 대한 대비책 1도 없는 무책임한 정부,
본인의 이익을 위해서 국민을 등처먹고 기만하는 행위입니다.
그래요 탈원전 양보했다고 쳐도 한전공대 추진은 뭐지요?
더군다나 탈원전 때문에 한전적자 탓이 아니고 작년에는 원유가격 때문이라고 하는데
문정부 이전 정권에서는 어떻게 설명할려고 그렇게
말도 안되는 개소리를 들먹이는지 모르겠습니다.
국민이 개돼지로 보입니까?
대학도 많은 마당에 더군다나 한전에서 한전공대를 설립하자니.
이럴거면 그냥 한전 상폐시키고 청산 가치로 소액주주 보상해주세요~",2020-05-12 04:22:08,탈원전 한다던 다른 나라들도 전력 부족으로 돌아서고 중국이나 일본은 원전 늘리기 바쁘고 우리 한전은 18년에 비해 6.5배 적자가 늘어났고 아직 탈원전은 무리인 것 같습니다,0/0
,,,,,,,2020-04-01 18:32:24,"문대통령의 모든 정책에 찬성하는 사람입니다. 그러나, 아무리 생각해도 우리나라처럼 부존자원이 전무하고 작은 나라에서 미국이나 캐니다 같은 광활한 대지를 갖은 나라에서도 효율이 적어 고민하는 친환경에너지를 고집하는 이유를 도저히 납득할 수 업습니다. 오늘 수많은 원전기술자가 실업자로 전락하게 생겼다는 보도를 보고 가슴이 믾이 아핐습니다. 제가 졸업할 때 지금 두산중공업의 전신인 한국중공업은 최고의 직장이었습니다. 그들의 노하우를 이어기야 합니다. 그들의 피땀은 지금 대한민국을 발전시킨 원동력이었습니다 탈원전에 대한 생각을 제발 바꾸시길 충언합이다.",0/1
,,,,,,,2020-03-29 01:03:27,탈원전 정책 반대입니다. 나라경제 상태를 보고 주장하세요. 두산중공업 무너지는것에 일조한 정부... 어떻게 보상할겁니까?,0/0
,,,,,,,2020-03-28 21:39:29,한국도 제 2 의 일본이 되지 말라는 법은 없다 밀 조심 하는게 낮다,0/0
,,,,,,,2020-03-28 21:38:44,너는 일본의 후쿠시마 원전 피해 가 전국으로 퍼져 있다는 KBS 에서 방영 하는 것도 안보고 사냐 . . 암으로 발병 한다는 발암 물질인 방사능 이란 무서운 병을 안고 살아 가는 일본 말이다,0/0
,,,,,,,2020-03-28 21:30:49,찬성.....탈원전 정책은 폐기 되어야 한다.,0/1
탈원전,99kw 소규모 태양광사업자들의 비애와 분노를 외친다.,18,0,2019-10-28 20:18:14,naver - ***,"국내 99kw소규모태양광사업자의 수는 200만을 넘어서고 있다.
과거 정부의 신재생에너지 육성사업으로 태양광사업을 홍보하여
많은 사람들이 태양광사업에 발을 들여놓았다.
지난 이명박근혜 정부는 태양광사업자들에 많은 관심을 보였고,
국회 산자분과위 김동철 의원은 태양광사업자들의 현장목소리에
많은 관심을 보여주었다.
현재 rec 단가는 이명박근혜 정부의 1/5토막으로
그 수익은 매달 은행원리금에도 미치지 못한다.
참다못한 태양광사업자들은 청와대에 청원을 올려서 70만명이 참여하였으나,
정부는 대책도 없고, 매매시스템의 불균형을 바로잡을 생각조차 없다.
이 틈에 17개 메이저발전사들은 담합으로 거래시장을 교란하고 있다.
rec 단가는 3개월째 급락, 지난주 거래시장 종가는 4만원대로 폭락했다.
박근혜정부 당시 13- 23만원대를 오르내리던 rec가 이 지경이 되도록
정부는 rec거래시장을 방치하면서 겉으로는 탈원전, 탈화력을 외치고 있다.",2020-12-17 20:49:09,신.재생 사업자의 비애를 고려하여 적정이익이 될수 있도록 정부에서 관심을 갖고 정책의 신뢰를 얻을수 있도록 정책 수립바랍니다,0/0
